,fertilizer,n,p,k
3748,Other NP compounds,148.0,148,148
3749,Other NP compounds,149.0,149,149
3750,Other NP compounds,150.0,150,150
3751,Other NP compounds,151.0,151,151
3752,Other NP compounds,152.0,152,152
3753,Other NP compounds,153.0,153,153
3754,Other NP compounds,154.0,154,154
3755,Other NP compounds,155.0,155,155
3756,Other NP compounds,156.0,156,156
3757,Other NP compounds,157.0,157,157
3758,Other NP compounds,158.0,158,158
3759,Other NP compounds,159.0,159,159
3760,Other NP compounds,160.0,160,160
3761,Other NP compounds,161.0,161,161
3762,Other NP compounds,162.0,162,162
3763,Other NP compounds,163.0,163,163
3764,Other NP compounds,164.0,164,164
3765,Other NP compounds,165.0,165,165
3766,Other NP compounds,166.0,166,166
3767,Other NP compounds,167.0,167,167
3768,Other NP compounds,168.0,168,168
3769,Other NP compounds,169.0,169,169
3770,Other NP compounds,170.0,170,170
3771,Other NP compounds,171.0,171,171
3772,Other NP compounds,172.0,172,172
3773,Other NP compounds,173.0,173,173
3774,Other NP compounds,174.0,174,174
3775,Other NP compounds,175.0,175,175
3776,Other NP compounds,176.0,176,176
3777,Other NP compounds,177.0,177,177
3778,Other NP compounds,178.0,178,178
3779,Other NP compounds,179.0,179,179
3780,Other NP compounds,180.0,180,180
3781,Other NP compounds,181.0,181,181
3782,Other NP compounds,182.0,182,182
3783,Other NP compounds,183.0,183,183
3784,Other NP compounds,184.0,184,184
3785,Other NP compounds,185.0,185,185
3786,Other NP compounds,186.0,186,186
3787,Other NP compounds,187.0,187,187
3788,Other NP compounds,188.0,188,188
3789,Other NP compounds,189.0,189,189
3790,Other NP compounds,190.0,190,190
3791,Other NP compounds,191.0,191,191
3792,Other NP compounds,192.0,192,192
3793,Other NP compounds,193.0,193,193
3794,Other NP compounds,194.0,194,194
3795,Other NP compounds,195.0,195,195
3796,Other NP compounds,196.0,196,196
3797,Other NP compounds,197.0,197,197
3798,Other NP compounds,198.0,198,198
3799,Other NP compounds,199.0,199,199
3800,Potassium nitrate,0.0,0,0
3801,Potassium nitrate,13.0,1,44
3802,Potassium nitrate,26.0,2,88
3803,Potassium nitrate,39.0,3,132
3804,Potassium nitrate,52.0,4,176
3805,Potassium nitrate,65.0,5,220
3806,Potassium nitrate,78.0,6,264
3807,Potassium nitrate,91.0,7,308
3808,Potassium nitrate,104.0,8,352
3809,Potassium nitrate,117.0,9,396
3810,Potassium nitrate,130.0,10,440
3811,Potassium nitrate,143.0,11,484
3812,Potassium nitrate,156.0,12,528
3813,Potassium nitrate,169.0,13,572
3814,Potassium nitrate,182.0,14,616
3815,Potassium nitrate,195.0,15,660
3816,Potassium nitrate,208.0,16,704
3817,Potassium nitrate,221.0,17,748
3818,Potassium nitrate,234.0,18,792
3819,Potassium nitrate,247.0,19,836
3820,Potassium nitrate,260.0,20,880
3821,Potassium nitrate,273.0,21,924
3822,Potassium nitrate,286.0,22,968
3823,Potassium nitrate,299.0,23,1012
3824,Potassium nitrate,312.0,24,1056
3825,Potassium nitrate,325.0,25,1100
3826,Potassium nitrate,338.0,26,1144
3827,Potassium nitrate,351.0,27,1188
3828,Potassium nitrate,364.0,28,1232
3829,Potassium nitrate,377.0,29,1276
3830,Potassium nitrate,390.0,30,1320
3831,Potassium nitrate,403.0,31,1364
3832,Potassium nitrate,416.0,32,1408
3833,Potassium nitrate,429.0,33,1452
3834,Potassium nitrate,442.0,34,1496
3835,Potassium nitrate,455.0,35,1540
3836,Potassium nitrate,468.0,36,1584
3837,Potassium nitrate,481.0,37,1628
3838,Potassium nitrate,494.0,38,1672
3839,Potassium nitrate,507.0,39,1716
3840,Potassium nitrate,520.0,40,1760
3841,Potassium nitrate,533.0,41,1804
3842,Potassium nitrate,546.0,42,1848
3843,Potassium nitrate,559.0,43,1892
3844,Potassium nitrate,572.0,44,1936
3845,Potassium nitrate,585.0,45,1980
3846,Potassium nitrate,598.0,46,2024
3847,Potassium nitrate,611.0,47,2068
3848,Potassium nitrate,624.0,48,2112
3849,Potassium nitrate,637.0,49,2156
3850,Potassium nitrate,650.0,50,2200
3851,Potassium nitrate,663.0,51,2244
3852,Potassium nitrate,676.0,52,2288
3853,Potassium nitrate,689.0,53,2332
3854,Potassium nitrate,702.0,54,2376
3855,Potassium nitrate,715.0,55,2420
3856,Potassium nitrate,728.0,56,2464
3857,Potassium nitrate,741.0,57,2508
3858,Potassium nitrate,754.0,58,2552
3859,Potassium nitrate,767.0,59,2596
3860,Potassium nitrate,780.0,60,2640
3861,Potassium nitrate,793.0,61,2684
3862,Potassium nitrate,806.0,62,2728
3863,Potassium nitrate,819.0,63,2772
3864,Potassium nitrate,832.0,64,2816
3865,Potassium nitrate,845.0,65,2860
3866,Potassium nitrate,858.0,66,2904
3867,Potassium nitrate,871.0,67,2948
3868,Potassium nitrate,884.0,68,2992
3869,Potassium nitrate,897.0,69,3036
3870,Potassium nitrate,910.0,70,3080
3871,Potassium nitrate,923.0,71,3124
3872,Potassium nitrate,936.0,72,3168
3873,Potassium nitrate,949.0,73,3212
3874,Potassium nitrate,962.0,74,3256
3875,Potassium nitrate,975.0,75,3300
3876,Potassium nitrate,988.0,76,3344
3877,Potassium nitrate,1001.0,77,3388
3878,Potassium nitrate,1014.0,78,3432
3879,Potassium nitrate,1027.0,79,3476
3880,Potassium nitrate,1040.0,80,3520
3881,Potassium nitrate,1053.0,81,3564
3882,Potassium nitrate,1066.0,82,3608
3883,Potassium nitrate,1079.0,83,3652
3884,Potassium nitrate,1092.0,84,3696
3885,Potassium nitrate,1105.0,85,3740
3886,Potassium nitrate,1118.0,86,3784
3887,Potassium nitrate,1131.0,87,3828
3888,Potassium nitrate,1144.0,88,3872
3889,Potassium nitrate,1157.0,89,3916
3890,Potassium nitrate,1170.0,90,3960
3891,Potassium nitrate,1183.0,91,4004
3892,Potassium nitrate,1196.0,92,4048
3893,Potassium nitrate,1209.0,93,4092
3894,Potassium nitrate,1222.0,94,4136
3895,Potassium nitrate,1235.0,95,4180
3896,Potassium nitrate,1248.0,96,4224
3897,Potassium nitrate,1261.0,97,4268
3898,Potassium nitrate,1274.0,98,4312
3899,Potassium nitrate,1287.0,99,4356
3900,Potassium nitrate,1300.0,100,4400
3901,Potassium nitrate,1313.0,101,4444
3902,Potassium nitrate,1326.0,102,4488
3903,Potassium nitrate,1339.0,103,4532
3904,Potassium nitrate,1352.0,104,4576
3905,Potassium nitrate,1365.0,105,4620
3906,Potassium nitrate,1378.0,106,4664
3907,Potassium nitrate,1391.0,107,4708
3908,Potassium nitrate,1404.0,108,4752
3909,Potassium nitrate,1417.0,109,4796
3910,Potassium nitrate,1430.0,110,4840
3911,Potassium nitrate,1443.0,111,4884
3912,Potassium nitrate,1456.0,112,4928
3913,Potassium nitrate,1469.0,113,4972
3914,Potassium nitrate,1482.0,114,5016
3915,Potassium nitrate,1495.0,115,5060
3916,Potassium nitrate,1508.0,116,5104
3917,Potassium nitrate,1521.0,117,5148
3918,Potassium nitrate,1534.0,118,5192
3919,Potassium nitrate,1547.0,119,5236
3920,Potassium nitrate,1560.0,120,5280
3921,Potassium nitrate,1573.0,121,5324
3922,Potassium nitrate,1586.0,122,5368
3923,Potassium nitrate,1599.0,123,5412
3924,Potassium nitrate,1612.0,124,5456
3925,Potassium nitrate,1625.0,125,5500
3926,Potassium nitrate,1638.0,126,5544
3927,Potassium nitrate,1651.0,127,5588
3928,Potassium nitrate,1664.0,128,5632
3929,Potassium nitrate,1677.0,129,5676
3930,Potassium nitrate,1690.0,130,5720
3931,Potassium nitrate,1703.0,131,5764
3932,Potassium nitrate,1716.0,132,5808
3933,Potassium nitrate,1729.0,133,5852
3934,Potassium nitrate,1742.0,134,5896
3935,Potassium nitrate,1755.0,135,5940
3936,Potassium nitrate,1768.0,136,5984
3937,Potassium nitrate,1781.0,137,6028
3938,Potassium nitrate,1794.0,138,6072
3939,Potassium nitrate,1807.0,139,6116
3940,Potassium nitrate,1820.0,140,6160
3941,Potassium nitrate,1833.0,141,6204
3942,Potassium nitrate,1846.0,142,6248
3943,Potassium nitrate,1859.0,143,6292
3944,Potassium nitrate,1872.0,144,6336
3945,Potassium nitrate,1885.0,145,6380
3946,Potassium nitrate,1898.0,146,6424
3947,Potassium nitrate,1911.0,147,6468
3948,Potassium nitrate,1924.0,148,6512
3949,Potassium nitrate,1937.0,149,6556
3950,Potassium nitrate,1950.0,150,6600
3951,Potassium nitrate,1963.0,151,6644
3952,Potassium nitrate,1976.0,152,6688
3953,Potassium nitrate,1989.0,153,6732
3954,Potassium nitrate,2002.0,154,6776
3955,Potassium nitrate,2015.0,155,6820
3956,Potassium nitrate,2028.0,156,6864
3957,Potassium nitrate,2041.0,157,6908
3958,Potassium nitrate,2054.0,158,6952
3959,Potassium nitrate,2067.0,159,6996
3960,Potassium nitrate,2080.0,160,7040
3961,Potassium nitrate,2093.0,161,7084
3962,Potassium nitrate,2106.0,162,7128
3963,Potassium nitrate,2119.0,163,7172
3964,Potassium nitrate,2132.0,164,7216
3965,Potassium nitrate,2145.0,165,7260
3966,Potassium nitrate,2158.0,166,7304
3967,Potassium nitrate,2171.0,167,7348
3968,Potassium nitrate,2184.0,168,7392
3969,Potassium nitrate,2197.0,169,7436
3970,Potassium nitrate,2210.0,170,7480
3971,Potassium nitrate,2223.0,171,7524
3972,Potassium nitrate,2236.0,172,7568
3973,Potassium nitrate,2249.0,173,7612
3974,Potassium nitrate,2262.0,174,7656
3975,Potassium nitrate,2275.0,175,7700
3976,Potassium nitrate,2288.0,176,7744
3977,Potassium nitrate,2301.0,177,7788
3978,Potassium nitrate,2314.0,178,7832
3979,Potassium nitrate,2327.0,179,7876
3980,Potassium nitrate,2340.0,180,7920
3981,Potassium nitrate,2353.0,181,7964
3982,Potassium nitrate,2366.0,182,8008
3983,Potassium nitrate,2379.0,183,8052
3984,Potassium nitrate,2392.0,184,8096
3985,Potassium nitrate,2405.0,185,8140
3986,Potassium nitrate,2418.0,186,8184
3987,Potassium nitrate,2431.0,187,8228
3988,Potassium nitrate,2444.0,188,8272
3989,Potassium nitrate,2457.0,189,8316
3990,Potassium nitrate,2470.0,190,8360
3991,Potassium nitrate,2483.0,191,8404
3992,Potassium nitrate,2496.0,192,8448
3993,Potassium nitrate,2509.0,193,8492
3994,Potassium nitrate,2522.0,194,8536
3995,Potassium nitrate,2535.0,195,8580
3996,Potassium nitrate,2548.0,196,8624
3997,Potassium nitrate,2561.0,197,8668
3998,Potassium nitrate,2574.0,198,8712
3999,Potassium nitrate,2587.0,199,8756
4000,Other NK compounds,0.0,0,0
4001,Other NK compounds,1.0,1,1
4002,Other NK compounds,2.0,2,2
4003,Other NK compounds,3.0,3,3
4004,Other NK compounds,4.0,4,4
4005,Other NK compounds,5.0,5,5
4006,Other NK compounds,6.0,6,6
4007,Other NK compounds,7.0,7,7
4008,Other NK compounds,8.0,8,8
4009,Other NK compounds,9.0,9,9
4010,Other NK compounds,10.0,10,10
4011,Other NK compounds,11.0,11,11
4012,Other NK compounds,12.0,12,12
4013,Other NK compounds,13.0,13,13
4014,Other NK compounds,14.0,14,14
4015,Other NK compounds,15.0,15,15
4016,Other NK compounds,16.0,16,16
4017,Other NK compounds,17.0,17,17
4018,Other NK compounds,18.0,18,18
4019,Other NK compounds,19.0,19,19
4020,Other NK compounds,20.0,20,20
4021,Other NK compounds,21.0,21,21
4022,Other NK compounds,22.0,22,22
4023,Other NK compounds,23.0,23,23
4024,Other NK compounds,24.0,24,24
4025,Other NK compounds,25.0,25,25
4026,Other NK compounds,26.0,26,26
4027,Other NK compounds,27.0,27,27
4028,Other NK compounds,28.0,28,28
4029,Other NK compounds,29.0,29,29
4030,Other NK compounds,30.0,30,30
4031,Other NK compounds,31.0,31,31
4032,Other NK compounds,32.0,32,32
4033,Other NK compounds,33.0,33,33
4034,Other NK compounds,34.0,34,34
4035,Other NK compounds,35.0,35,35
4036,Other NK compounds,36.0,36,36
4037,Other NK compounds,37.0,37,37
4038,Other NK compounds,38.0,38,38
4039,Other NK compounds,39.0,39,39
4040,Other NK compounds,40.0,40,40
4041,Other NK compounds,41.0,41,41
4042,Other NK compounds,42.0,42,42
4043,Other NK compounds,43.0,43,43
4044,Other NK compounds,44.0,44,44
4045,Other NK compounds,45.0,45,45
4046,Other NK compounds,46.0,46,46
4047,Other NK compounds,47.0,47,47
4048,Other NK compounds,48.0,48,48
4049,Other NK compounds,49.0,49,49
4050,Other NK compounds,50.0,50,50
4051,Other NK compounds,51.0,51,51
4052,Other NK compounds,52.0,52,52
4053,Other NK compounds,53.0,53,53
4054,Other NK compounds,54.0,54,54
4055,Other NK compounds,55.0,55,55
4056,Other NK compounds,56.0,56,56
4057,Other NK compounds,57.0,57,57
4058,Other NK compounds,58.0,58,58
4059,Other NK compounds,59.0,59,59
4060,Other NK compounds,60.0,60,60
4061,Other NK compounds,61.0,61,61
4062,Other NK compounds,62.0,62,62
4063,Other NK compounds,63.0,63,63
4064,Other NK compounds,64.0,64,64
4065,Other NK compounds,65.0,65,65
4066,Other NK compounds,66.0,66,66
4067,Other NK compounds,67.0,67,67
4068,Other NK compounds,68.0,68,68
4069,Other NK compounds,69.0,69,69
4070,Other NK compounds,70.0,70,70
4071,Other NK compounds,71.0,71,71
4072,Other NK compounds,72.0,72,72
4073,Other NK compounds,73.0,73,73
4074,Other NK compounds,74.0,74,74
4075,Other NK compounds,75.0,75,75
4076,Other NK compounds,76.0,76,76
4077,Other NK compounds,77.0,77,77
4078,Other NK compounds,78.0,78,78
4079,Other NK compounds,79.0,79,79
4080,Other NK compounds,80.0,80,80
4081,Other NK compounds,81.0,81,81
4082,Other NK compounds,82.0,82,82
4083,Other NK compounds,83.0,83,83
4084,Other NK compounds,84.0,84,84
4085,Other NK compounds,85.0,85,85
4086,Other NK compounds,86.0,86,86
4087,Other NK compounds,87.0,87,87
4088,Other NK compounds,88.0,88,88
4089,Other NK compounds,89.0,89,89
4090,Other NK compounds,90.0,90,90
4091,Other NK compounds,91.0,91,91
4092,Other NK compounds,92.0,92,92
4093,Other NK compounds,93.0,93,93
4094,Other NK compounds,94.0,94,94
4095,Other NK compounds,95.0,95,95
4096,Other NK compounds,96.0,96,96
4097,Other NK compounds,97.0,97,97
4098,Other NK compounds,98.0,98,98
4099,Other NK compounds,99.0,99,99
4100,Other NK compounds,100.0,100,100
4101,Other NK compounds,101.0,101,101
4102,Other NK compounds,102.0,102,102
4103,Other NK compounds,103.0,103,103
4104,Other NK compounds,104.0,104,104
4105,Other NK compounds,105.0,105,105
4106,Other NK compounds,106.0,106,106
4107,Other NK compounds,107.0,107,107
4108,Other NK compounds,108.0,108,108
4109,Other NK compounds,109.0,109,109
4110,Other NK compounds,110.0,110,110
4111,Other NK compounds,111.0,111,111
4112,Other NK compounds,112.0,112,112
4113,Other NK compounds,113.0,113,113
4114,Other NK compounds,114.0,114,114
4115,Other NK compounds,115.0,115,115
4116,Other NK compounds,116.0,116,116
4117,Other NK compounds,117.0,117,117
4118,Other NK compounds,118.0,118,118
4119,Other NK compounds,119.0,119,119
4120,Other NK compounds,120.0,120,120
4121,Other NK compounds,121.0,121,121
4122,Other NK compounds,122.0,122,122
4123,Other NK compounds,123.0,123,123
4124,Other NK compounds,124.0,124,124
4125,Other NK compounds,125.0,125,125
4126,Other NK compounds,126.0,126,126
4127,Other NK compounds,127.0,127,127
4128,Other NK compounds,128.0,128,128
4129,Other NK compounds,129.0,129,129
4130,Other NK compounds,130.0,130,130
4131,Other NK compounds,131.0,131,131
4132,Other NK compounds,132.0,132,132
4133,Other NK compounds,133.0,133,133
4134,Other NK compounds,134.0,134,134
4135,Other NK compounds,135.0,135,135
4136,Other NK compounds,136.0,136,136
4137,Other NK compounds,137.0,137,137
4138,Other NK compounds,138.0,138,138
4139,Other NK compounds,139.0,139,139
4140,Other NK compounds,140.0,140,140
4141,Other NK compounds,141.0,141,141
4142,Other NK compounds,142.0,142,142
4143,Other NK compounds,143.0,143,143
4144,Other NK compounds,144.0,144,144
4145,Other NK compounds,145.0,145,145
4146,Other NK compounds,146.0,146,146
4147,Other NK compounds,147.0,147,147
4148,Other NK compounds,148.0,148,148
4149,Other NK compounds,149.0,149,149
4150,Other NK compounds,150.0,150,150
4151,Other NK compounds,151.0,151,151
4152,Other NK compounds,152.0,152,152
4153,Other NK compounds,153.0,153,153
4154,Other NK compounds,154.0,154,154
4155,Other NK compounds,155.0,155,155
4156,Other NK compounds,156.0,156,156
4157,Other NK compounds,157.0,157,157
4158,Other NK compounds,158.0,158,158
4159,Other NK compounds,159.0,159,159
4160,Other NK compounds,160.0,160,160
4161,Other NK compounds,161.0,161,161
4162,Other NK compounds,162.0,162,162
4163,Other NK compounds,163.0,163,163
4164,Other NK compounds,164.0,164,164
4165,Other NK compounds,165.0,165,165
4166,Other NK compounds,166.0,166,166
4167,Other NK compounds,167.0,167,167
4168,Other NK compounds,168.0,168,168
4169,Other NK compounds,169.0,169,169
4170,Other NK compounds,170.0,170,170
4171,Other NK compounds,171.0,171,171
4172,Other NK compounds,172.0,172,172
4173,Other NK compounds,173.0,173,173
4174,Other NK compounds,174.0,174,174
4175,Other NK compounds,175.0,175,175
4176,Other NK compounds,176.0,176,176
4177,Other NK compounds,177.0,177,177
4178,Other NK compounds,178.0,178,178
4179,Other NK compounds,179.0,179,179
4180,Other NK compounds,180.0,180,180
4181,Other NK compounds,181.0,181,181
4182,Other NK compounds,182.0,182,182
4183,Other NK compounds,183.0,183,183
4184,Other NK compounds,184.0,184,184
4185,Other NK compounds,185.0,185,185
4186,Other NK compounds,186.0,186,186
4187,Other NK compounds,187.0,187,187
4188,Other NK compounds,188.0,188,188
4189,Other NK compounds,189.0,189,189
4190,Other NK compounds,190.0,190,190
4191,Other NK compounds,191.0,191,191
4192,Other NK compounds,192.0,192,192
4193,Other NK compounds,193.0,193,193
4194,Other NK compounds,194.0,194,194
4195,Other NK compounds,195.0,195,195
4196,Other NK compounds,196.0,196,196
4197,Other NK compounds,197.0,197,197
4198,Other NK compounds,198.0,198,198
4199,Other NK compounds,199.0,199,199
4200,PK compounds,0.0,0,0
4201,PK compounds,1.0,1,1
4202,PK compounds,2.0,2,2
4203,PK compounds,3.0,3,3
4204,PK compounds,4.0,4,4
4205,PK compounds,5.0,5,5
4206,PK compounds,6.0,6,6
4207,PK compounds,7.0,7,7
4208,PK compounds,8.0,8,8
4209,PK compounds,9.0,9,9
4210,PK compounds,10.0,10,10
4211,PK compounds,11.0,11,11
4212,PK compounds,12.0,12,12
4213,PK compounds,13.0,13,13
4214,PK compounds,14.0,14,14
4215,PK compounds,15.0,15,15
4216,PK compounds,16.0,16,16
4217,PK compounds,17.0,17,17
4218,PK compounds,18.0,18,18
4219,PK compounds,19.0,19,19
4220,PK compounds,20.0,20,20
4221,PK compounds,21.0,21,21
4222,PK compounds,22.0,22,22
4223,PK compounds,23.0,23,23
4224,PK compounds,24.0,24,24
4225,PK compounds,25.0,25,25
4226,PK compounds,26.0,26,26
4227,PK compounds,27.0,27,27
4228,PK compounds,28.0,28,28
4229,PK compounds,29.0,29,29
4230,PK compounds,30.0,30,30
4231,PK compounds,31.0,31,31
4232,PK compounds,32.0,32,32
4233,PK compounds,33.0,33,33
4234,PK compounds,34.0,34,34
4235,PK compounds,35.0,35,35
4236,PK compounds,36.0,36,36
4237,PK compounds,37.0,37,37
4238,PK compounds,38.0,38,38
4239,PK compounds,39.0,39,39
4240,PK compounds,40.0,40,40
4241,PK compounds,41.0,41,41
4242,PK compounds,42.0,42,42
4243,PK compounds,43.0,43,43
4244,PK compounds,44.0,44,44
4245,PK compounds,45.0,45,45
4246,PK compounds,46.0,46,46
4247,PK compounds,47.0,47,47
4248,PK compounds,48.0,48,48
4249,PK compounds,49.0,49,49
4250,PK compounds,50.0,50,50
4251,PK compounds,51.0,51,51
4252,PK compounds,52.0,52,52
4253,PK compounds,53.0,53,53
4254,PK compounds,54.0,54,54
4255,PK compounds,55.0,55,55
4256,PK compounds,56.0,56,56
4257,PK compounds,57.0,57,57
4258,PK compounds,58.0,58,58
4259,PK compounds,59.0,59,59
4260,PK compounds,60.0,60,60
4261,PK compounds,61.0,61,61
4262,PK compounds,62.0,62,62
4263,PK compounds,63.0,63,63
4264,PK compounds,64.0,64,64
4265,PK compounds,65.0,65,65
4266,PK compounds,66.0,66,66
4267,PK compounds,67.0,67,67
4268,PK compounds,68.0,68,68
4269,PK compounds,69.0,69,69
4270,PK compounds,70.0,70,70
4271,PK compounds,71.0,71,71
4272,PK compounds,72.0,72,72
4273,PK compounds,73.0,73,73
4274,PK compounds,74.0,74,74
4275,PK compounds,75.0,75,75
4276,PK compounds,76.0,76,76
4277,PK compounds,77.0,77,77
4278,PK compounds,78.0,78,78
4279,PK compounds,79.0,79,79
4280,PK compounds,80.0,80,80
4281,PK compounds,81.0,81,81
4282,PK compounds,82.0,82,82
4283,PK compounds,83.0,83,83
4284,PK compounds,84.0,84,84
4285,PK compounds,85.0,85,85
4286,PK compounds,86.0,86,86
4287,PK compounds,87.0,87,87
4288,PK compounds,88.0,88,88
4289,PK compounds,89.0,89,89
4290,PK compounds,90.0,90,90
4291,PK compounds,91.0,91,91
4292,PK compounds,92.0,92,92
4293,PK compounds,93.0,93,93
