crop,n,p,k,humidity,temperature,ph
tobacco,1.0,0.5,1.0,Moderate,23.89558,68.89558
tobacco,1.0,0.5,1.0,Moderate,23.93574,68.93574
tobacco,1.0,0.5,1.0,Moderate,23.9759,68.9759
tobacco,1.0,0.5,1.0,Moderate,24.01606,69.01606
tobacco,1.0,0.5,1.0,Moderate,24.05622,69.05622
tobacco,1.0,0.5,1.0,Moderate,24.09639,69.09639
tobacco,1.0,0.5,1.0,Moderate,24.13655,69.13655
tobacco,1.0,0.5,1.0,Moderate,24.17671,69.17671
tobacco,1.0,0.5,1.0,Moderate,24.21687,69.21687
tobacco,1.0,0.5,1.0,Moderate,24.25703,69.25703
tobacco,1.0,0.5,1.0,Moderate,24.29719,69.29719
tobacco,1.0,0.5,1.0,Moderate,24.33735,69.33735
tobacco,1.0,0.5,1.0,Moderate,24.37751,69.37751
tobacco,1.0,0.5,1.0,Moderate,24.41767,69.41767
tobacco,1.0,0.5,1.0,Moderate,24.45783,69.45783
tobacco,1.0,0.5,1.0,Moderate,24.49799,69.49799
tobacco,1.0,0.5,1.0,Moderate,24.53815,69.53815
tobacco,1.0,0.5,1.0,Moderate,24.57831,69.57831
tobacco,1.0,0.5,1.0,Moderate,24.61847,69.61847
tobacco,1.0,0.5,1.0,Moderate,24.65863,69.65863
tobacco,1.0,0.5,1.0,Moderate,24.6988,69.6988
tobacco,1.0,0.5,1.0,Moderate,24.73896,69.73896
tobacco,1.0,0.5,1.0,Moderate,24.77912,69.77912
tobacco,1.0,0.5,1.0,Moderate,24.81928,69.81928
tobacco,1.0,0.5,1.0,Moderate,24.85944,69.85944
tobacco,1.0,0.5,1.0,Moderate,24.8996,69.8996
tobacco,1.0,0.5,1.0,Moderate,24.93976,69.93976
tobacco,1.0,0.5,1.0,Moderate,24.97992,69.97992
tobacco,1.0,0.5,1.0,Moderate,25.02008,70.02008
tobacco,1.0,0.5,1.0,Moderate,25.06024,70.06024
tobacco,1.0,0.5,1.0,Moderate,25.1004,70.1004
tobacco,1.0,0.5,1.0,Moderate,25.14056,70.14056
tobacco,1.0,0.5,1.0,Moderate,25.18072,70.18072
tobacco,1.0,0.5,1.0,Moderate,25.22088,70.22088
tobacco,1.0,0.5,1.0,Moderate,25.26104,70.26104
tobacco,1.0,0.5,1.0,Moderate,25.3012,70.3012
tobacco,1.0,0.5,1.0,Moderate,25.34137,70.34137
tobacco,1.0,0.5,1.0,Moderate,25.38153,70.38153
tobacco,1.0,0.5,1.0,Moderate,25.42169,70.42169
tobacco,1.0,0.5,1.0,Moderate,25.46185,70.46185
tobacco,1.0,0.5,1.0,Moderate,25.50201,70.50201
tobacco,1.0,0.5,1.0,Moderate,25.54217,70.54217
tobacco,1.0,0.5,1.0,Moderate,25.58233,70.58233
tobacco,1.0,0.5,1.0,Moderate,25.62249,70.62249
tobacco,1.0,0.5,1.0,Moderate,25.66265,70.66265
tobacco,1.0,0.5,1.0,Moderate,25.70281,70.70281
tobacco,1.0,0.5,1.0,Moderate,25.74297,70.74297
tobacco,1.0,0.5,1.0,Moderate,25.78313,70.78313
tobacco,1.0,0.5,1.0,Moderate,25.82329,70.82329
tobacco,1.0,0.5,1.0,Moderate,25.86345,70.86345
tobacco,1.0,0.5,1.0,Moderate,25.90361,70.90361
tobacco,1.0,0.5,1.0,Moderate,25.94378,70.94378
tobacco,1.0,0.5,1.0,Moderate,25.98394,70.98394
tobacco,1.0,0.5,1.0,Moderate,26.0241,71.0241
tobacco,1.0,0.5,1.0,Moderate,26.06426,71.06426
tobacco,1.0,0.5,1.0,Moderate,26.10442,71.10442
tobacco,1.0,0.5,1.0,Moderate,26.14458,71.14458
tobacco,1.0,0.5,1.0,Moderate,26.18474,71.18474
tobacco,1.0,0.5,1.0,Moderate,26.2249,71.2249
tobacco,1.0,0.5,1.0,Moderate,26.26506,71.26506
tobacco,1.0,0.5,1.0,Moderate,26.30522,71.30522
tobacco,1.0,0.5,1.0,Moderate,26.34538,71.34538
tobacco,1.0,0.5,1.0,Moderate,26.38554,71.38554
tobacco,1.0,0.5,1.0,Moderate,26.4257,71.4257
tobacco,1.0,0.5,1.0,Moderate,26.46586,71.46586
tobacco,1.0,0.5,1.0,Moderate,26.50602,71.50602
tobacco,1.0,0.5,1.0,Moderate,26.54618,71.54618
tobacco,1.0,0.5,1.0,Moderate,26.58635,71.58635
tobacco,1.0,0.5,1.0,Moderate,26.62651,71.62651
tobacco,1.0,0.5,1.0,Moderate,26.66667,71.66667
tobacco,1.0,0.5,1.0,Moderate,26.70683,71.70683
tobacco,1.0,0.5,1.0,Moderate,26.74699,71.74699
tobacco,1.0,0.5,1.0,Moderate,26.78715,71.78715
tobacco,1.0,0.5,1.0,Moderate,26.82731,71.82731
tobacco,1.0,0.5,1.0,Moderate,26.86747,71.86747
tobacco,1.0,0.5,1.0,Moderate,26.90763,71.90763
tobacco,1.0,0.5,1.0,Moderate,26.94779,71.94779
tobacco,1.0,0.5,1.0,Moderate,26.98795,71.98795
tobacco,1.0,0.5,1.0,Moderate,27.02811,72.02811
tobacco,1.0,0.5,1.0,Moderate,27.06827,72.06827
tobacco,1.0,0.5,1.0,Moderate,27.10843,72.10843
tobacco,1.0,0.5,1.0,Moderate,27.14859,72.14859
tobacco,1.0,0.5,1.0,Moderate,27.18876,72.18876
tobacco,1.0,0.5,1.0,Moderate,27.22892,72.22892
tobacco,1.0,0.5,1.0,Moderate,27.26908,72.26908
tobacco,1.0,0.5,1.0,Moderate,27.30924,72.30924
tobacco,1.0,0.5,1.0,Moderate,27.3494,72.3494
tobacco,1.0,0.5,1.0,Moderate,27.38956,72.38956
tobacco,1.0,0.5,1.0,Moderate,27.42972,72.42972
tobacco,1.0,0.5,1.0,Moderate,27.46988,72.46988
tobacco,1.0,0.5,1.0,Moderate,27.51004,72.51004
tobacco,1.0,0.5,1.0,Moderate,27.5502,72.5502
tobacco,1.0,0.5,1.0,Moderate,27.59036,72.59036
tobacco,1.0,0.5,1.0,Moderate,27.63052,72.63052
tobacco,1.0,0.5,1.0,Moderate,27.67068,72.67068
tobacco,1.0,0.5,1.0,Moderate,27.71084,72.71084
tobacco,1.0,0.5,1.0,Moderate,27.751,72.751
tobacco,1.0,0.5,1.0,Moderate,27.79116,72.79116
tobacco,1.0,0.5,1.0,Moderate,27.83133,72.83133
tobacco,1.0,0.5,1.0,Moderate,27.87149,72.87149
tobacco,1.0,0.5,1.0,Moderate,27.91165,72.91165
tobacco,1.0,0.5,1.0,Moderate,27.95181,72.95181
tobacco,1.0,0.5,1.0,Moderate,27.99197,72.99197
tobacco,1.0,0.5,1.0,Moderate,28.03213,73.03213
tobacco,1.0,0.5,1.0,Moderate,28.07229,73.07229
tobacco,1.0,0.5,1.0,Moderate,28.11245,73.11245
tobacco,1.0,0.5,1.0,Moderate,28.15261,73.15261
tobacco,1.0,0.5,1.0,Moderate,28.19277,73.19277
tobacco,1.0,0.5,1.0,Moderate,28.23293,73.23293
tobacco,1.0,0.5,1.0,Moderate,28.27309,73.27309
tobacco,1.0,0.5,1.0,Moderate,28.31325,73.31325
tobacco,1.0,0.5,1.0,Moderate,28.35341,73.35341
tobacco,1.0,0.5,1.0,Moderate,28.39357,73.39357
tobacco,1.0,0.5,1.0,Moderate,28.43373,73.43373
tobacco,1.0,0.5,1.0,Moderate,28.4739,73.4739
tobacco,1.0,0.5,1.0,Moderate,28.51406,73.51406
tobacco,1.0,0.5,1.0,Moderate,28.55422,73.55422
tobacco,1.0,0.5,1.0,Moderate,28.59438,73.59438
tobacco,1.0,0.5,1.0,Moderate,28.63454,73.63454
tobacco,1.0,0.5,1.0,Moderate,28.6747,73.6747
tobacco,1.0,0.5,1.0,Moderate,28.71486,73.71486
tobacco,1.0,0.5,1.0,Moderate,28.75502,73.75502
tobacco,1.0,0.5,1.0,Moderate,28.79518,73.79518
tobacco,1.0,0.5,1.0,Moderate,28.83534,73.83534
tobacco,1.0,0.5,1.0,Moderate,28.8755,73.8755
tobacco,1.0,0.5,1.0,Moderate,28.91566,73.91566
tobacco,1.0,0.5,1.0,Moderate,28.95582,73.95582
tobacco,1.0,0.5,1.0,Moderate,28.99598,73.99598
tobacco,1.0,0.5,1.0,Moderate,29.03614,74.03614
tobacco,1.0,0.5,1.0,Moderate,29.07631,74.07631
tobacco,1.0,0.5,1.0,Moderate,29.11647,74.11647
tobacco,1.0,0.5,1.0,Moderate,29.15663,74.15663
tobacco,1.0,0.5,1.0,Moderate,29.19679,74.19679
tobacco,1.0,0.5,1.0,Moderate,29.23695,74.23695
tobacco,1.0,0.5,1.0,Moderate,29.27711,74.27711
tobacco,1.0,0.5,1.0,Moderate,29.31727,74.31727
tobacco,1.0,0.5,1.0,Moderate,29.35743,74.35743
tobacco,1.0,0.5,1.0,Moderate,29.39759,74.39759
tobacco,1.0,0.5,1.0,Moderate,29.43775,74.43775
tobacco,1.0,0.5,1.0,Moderate,29.47791,74.47791
tobacco,1.0,0.5,1.0,Moderate,29.51807,74.51807
tobacco,1.0,0.5,1.0,Moderate,29.55823,74.55823
tobacco,1.0,0.5,1.0,Moderate,29.59839,74.59839
tobacco,1.0,0.5,1.0,Moderate,29.63855,74.63855
tobacco,1.0,0.5,1.0,Moderate,29.67871,74.67871
tobacco,1.0,0.5,1.0,Moderate,29.71888,74.71888
tobacco,1.0,0.5,1.0,Moderate,29.75904,74.75904
tobacco,1.0,0.5,1.0,Moderate,29.7992,74.7992
tobacco,1.0,0.5,1.0,Moderate,29.83936,74.83936
tobacco,1.0,0.5,1.0,Moderate,29.87952,74.87952
tobacco,1.0,0.5,1.0,Moderate,29.91968,74.91968
tobacco,1.0,0.5,1.0,Moderate,29.95984,74.95984
tobacco,1.0,0.5,1.0,Moderate,30.0,75.0
coffee,1.0,1.0,2.0,High,18.0,65.0
coffee,1.0,1.0,2.0,High,18.02811,65.06024
coffee,1.0,1.0,2.0,High,18.05622,65.12048
coffee,1.0,1.0,2.0,High,18.08434,65.18072
coffee,1.0,1.0,2.0,High,18.11245,65.24096
coffee,1.0,1.0,2.0,High,18.14056,65.3012
coffee,1.0,1.0,2.0,High,18.16867,65.36145
coffee,1.0,1.0,2.0,High,18.19679,65.42169
coffee,1.0,1.0,2.0,High,18.2249,65.48193
coffee,1.0,1.0,2.0,High,18.25301,65.54217
coffee,1.0,1.0,2.0,High,18.28112,65.60241
coffee,1.0,1.0,2.0,High,18.30924,65.66265
coffee,1.0,1.0,2.0,High,18.33735,65.72289
coffee,1.0,1.0,2.0,High,18.36546,65.78313
coffee,1.0,1.0,2.0,High,18.39357,65.84337
coffee,1.0,1.0,2.0,High,18.42169,65.90361
coffee,1.0,1.0,2.0,High,18.4498,65.96386
coffee,1.0,1.0,2.0,High,18.47791,66.0241
coffee,1.0,1.0,2.0,High,18.50602,66.08434
coffee,1.0,1.0,2.0,High,18.53414,66.14458
coffee,1.0,1.0,2.0,High,18.56225,66.20482
coffee,1.0,1.0,2.0,High,18.59036,66.26506
coffee,1.0,1.0,2.0,High,18.61847,66.3253
coffee,1.0,1.0,2.0,High,18.64659,66.38554
coffee,1.0,1.0,2.0,High,18.6747,66.44578
coffee,1.0,1.0,2.0,High,18.70281,66.50602
coffee,1.0,1.0,2.0,High,18.73092,66.56627
coffee,1.0,1.0,2.0,High,18.75904,66.62651
coffee,1.0,1.0,2.0,High,18.78715,66.68675
coffee,1.0,1.0,2.0,High,18.81526,66.74699
coffee,1.0,1.0,2.0,High,18.84337,66.80723
coffee,1.0,1.0,2.0,High,18.87149,66.86747
coffee,1.0,1.0,2.0,High,18.8996,66.92771
coffee,1.0,1.0,2.0,High,18.92771,66.98795
coffee,1.0,1.0,2.0,High,18.95582,67.04819
coffee,1.0,1.0,2.0,High,18.98394,67.10843
coffee,1.0,1.0,2.0,High,19.01205,67.16867
coffee,1.0,1.0,2.0,High,19.04016,67.22892
coffee,1.0,1.0,2.0,High,19.06827,67.28916
coffee,1.0,1.0,2.0,High,19.09639,67.3494
coffee,1.0,1.0,2.0,High,19.1245,67.40964
coffee,1.0,1.0,2.0,High,19.15261,67.46988
coffee,1.0,1.0,2.0,High,19.18072,67.53012
coffee,1.0,1.0,2.0,High,19.20884,67.59036
coffee,1.0,1.0,2.0,High,19.23695,67.6506
coffee,1.0,1.0,2.0,High,19.26506,67.71084
coffee,1.0,1.0,2.0,High,19.29317,67.77108
coffee,1.0,1.0,2.0,High,19.32129,67.83133
coffee,1.0,1.0,2.0,High,19.3494,67.89157
coffee,1.0,1.0,2.0,High,19.37751,67.95181
coffee,1.0,1.0,2.0,High,19.40562,68.01205
coffee,1.0,1.0,2.0,High,19.43373,68.07229
coffee,1.0,1.0,2.0,High,19.46185,68.13253
coffee,1.0,1.0,2.0,High,19.48996,68.19277
coffee,1.0,1.0,2.0,High,19.51807,68.25301
coffee,1.0,1.0,2.0,High,19.54618,68.31325
coffee,1.0,1.0,2.0,High,19.5743,68.37349
coffee,1.0,1.0,2.0,High,19.60241,68.43373
coffee,1.0,1.0,2.0,High,19.63052,68.49398
coffee,1.0,1.0,2.0,High,19.65863,68.55422
coffee,1.0,1.0,2.0,High,19.68675,68.61446
coffee,1.0,1.0,2.0,High,19.71486,68.6747
coffee,1.0,1.0,2.0,High,19.74297,68.73494
coffee,1.0,1.0,2.0,High,19.77108,68.79518
coffee,1.0,1.0,2.0,High,19.7992,68.85542
coffee,1.0,1.0,2.0,High,19.82731,68.91566
coffee,1.0,1.0,2.0,High,19.85542,68.9759
coffee,1.0,1.0,2.0,High,19.88353,69.03614
coffee,1.0,1.0,2.0,High,19.91165,69.09639
coffee,1.0,1.0,2.0,High,19.93976,69.15663
coffee,1.0,1.0,2.0,High,19.96787,69.21687
coffee,1.0,1.0,2.0,High,19.99598,69.27711
coffee,1.0,1.0,2.0,High,20.0241,69.33735
coffee,1.0,1.0,2.0,High,20.05221,69.39759
coffee,1.0,1.0,2.0,High,20.08032,69.45783
coffee,1.0,1.0,2.0,High,20.10843,69.51807
coffee,1.0,1.0,2.0,High,20.13655,69.57831
coffee,1.0,1.0,2.0,High,20.16466,69.63855
coffee,1.0,1.0,2.0,High,20.19277,69.6988
coffee,1.0,1.0,2.0,High,20.22088,69.75904
coffee,1.0,1.0,2.0,High,20.249,69.81928
coffee,1.0,1.0,2.0,High,20.27711,69.87952
coffee,1.0,1.0,2.0,High,20.30522,69.93976
coffee,1.0,1.0,2.0,High,20.33333,70.0
coffee,1.0,1.0,2.0,High,20.36145,70.06024
coffee,1.0,1.0,2.0,High,20.38956,70.12048
coffee,1.0,1.0,2.0,High,20.41767,70.18072
coffee,1.0,1.0,2.0,High,20.44578,70.24096
coffee,1.0,1.0,2.0,High,20.4739,70.3012
coffee,1.0,1.0,2.0,High,20.50201,70.36145
coffee,1.0,1.0,2.0,High,20.53012,70.42169
coffee,1.0,1.0,2.0,High,20.55823,70.48193
coffee,1.0,1.0,2.0,High,20.58635,70.54217
coffee,1.0,1.0,2.0,High,20.61446,70.60241
coffee,1.0,1.0,2.0,High,20.64257,70.66265
coffee,1.0,1.0,2.0,High,20.67068,70.72289
coffee,1.0,1.0,2.0,High,20.6988,70.78313
coffee,1.0,1.0,2.0,High,20.72691,70.84337
coffee,1.0,1.0,2.0,High,20.75502,70.90361
coffee,1.0,1.0,2.0,High,20.78313,70.96386
coffee,1.0,1.0,2.0,High,20.81124,71.0241
coffee,1.0,1.0,2.0,High,20.83936,71.08434
coffee,1.0,1.0,2.0,High,20.86747,71.14458
coffee,1.0,1.0,2.0,High,20.89558,71.20482
coffee,1.0,1.0,2.0,High,20.92369,71.26506
coffee,1.0,1.0,2.0,High,20.95181,71.3253
coffee,1.0,1.0,2.0,High,20.97992,71.38554
coffee,1.0,1.0,2.0,High,21.00803,71.44578
coffee,1.0,1.0,2.0,High,21.03614,71.50602
coffee,1.0,1.0,2.0,High,21.06426,71.56627
coffee,1.0,1.0,2.0,High,21.09237,71.62651
coffee,1.0,1.0,2.0,High,21.12048,71.68675
coffee,1.0,1.0,2.0,High,21.14859,71.74699
coffee,1.0,1.0,2.0,High,21.17671,71.80723
coffee,1.0,1.0,2.0,High,21.20482,71.86747
coffee,1.0,1.0,2.0,High,21.23293,71.92771
coffee,1.0,1.0,2.0,High,21.26104,71.98795
coffee,1.0,1.0,2.0,High,21.28916,72.04819
coffee,1.0,1.0,2.0,High,21.31727,72.10843
coffee,1.0,1.0,2.0,High,21.34538,72.16867
coffee,1.0,1.0,2.0,High,21.37349,72.22892
coffee,1.0,1.0,2.0,High,21.40161,72.28916
coffee,1.0,1.0,2.0,High,21.42972,72.3494
coffee,1.0,1.0,2.0,High,21.45783,72.40964
coffee,1.0,1.0,2.0,High,21.48594,72.46988
coffee,1.0,1.0,2.0,High,21.51406,72.53012
coffee,1.0,1.0,2.0,High,21.54217,72.59036
coffee,1.0,1.0,2.0,High,21.57028,72.6506
coffee,1.0,1.0,2.0,High,21.59839,72.71084
coffee,1.0,1.0,2.0,High,21.62651,72.77108
coffee,1.0,1.0,2.0,High,21.65462,72.83133
coffee,1.0,1.0,2.0,High,21.68273,72.89157
coffee,1.0,1.0,2.0,High,21.71084,72.95181
coffee,1.0,1.0,2.0,High,21.73896,73.01205
coffee,1.0,1.0,2.0,High,21.76707,73.07229
coffee,1.0,1.0,2.0,High,21.79518,73.13253
coffee,1.0,1.0,2.0,High,21.82329,73.19277
coffee,1.0,1.0,2.0,High,21.85141,73.25301
coffee,1.0,1.0,2.0,High,21.87952,73.31325
coffee,1.0,1.0,2.0,High,21.90763,73.37349
coffee,1.0,1.0,2.0,High,21.93574,73.43373
coffee,1.0,1.0,2.0,High,21.96386,73.49398
coffee,1.0,1.0,2.0,High,21.99197,73.55422
coffee,1.0,1.0,2.0,High,22.02008,73.61446
coffee,1.0,1.0,2.0,High,22.04819,73.6747
coffee,1.0,1.0,2.0,High,22.07631,73.73494
coffee,1.0,1.0,2.0,High,22.10442,73.79518
coffee,1.0,1.0,2.0,High,22.13253,73.85542
coffee,1.0,1.0,2.0,High,22.16064,73.91566
coffee,1.0,1.0,2.0,High,22.18876,73.9759
coffee,1.0,1.0,2.0,High,22.21687,74.03614
coffee,1.0,1.0,2.0,High,22.24498,74.09639
coffee,1.0,1.0,2.0,High,22.27309,74.15663
coffee,1.0,1.0,2.0,High,22.3012,74.21687
coffee,1.0,1.0,2.0,High,22.32932,74.27711
coffee,1.0,1.0,2.0,High,22.35743,74.33735
coffee,1.0,1.0,2.0,High,22.38554,74.39759
coffee,1.0,1.0,2.0,High,22.41365,74.45783
coffee,1.0,1.0,2.0,High,22.44177,74.51807
coffee,1.0,1.0,2.0,High,22.46988,74.57831
coffee,1.0,1.0,2.0,High,22.49799,74.63855
coffee,1.0,1.0,2.0,High,22.5261,74.6988
coffee,1.0,1.0,2.0,High,22.55422,74.75904
coffee,1.0,1.0,2.0,High,22.58233,74.81928
coffee,1.0,1.0,2.0,High,22.61044,74.87952
coffee,1.0,1.0,2.0,High,22.63855,74.93976
coffee,1.0,1.0,2.0,High,22.66667,75.0
coffee,1.0,1.0,2.0,High,22.69478,75.06024
coffee,1.0,1.0,2.0,High,22.72289,75.12048
coffee,1.0,1.0,2.0,High,22.751,75.18072
coffee,1.0,1.0,2.0,High,22.77912,75.24096
coffee,1.0,1.0,2.0,High,22.80723,75.3012
coffee,1.0,1.0,2.0,High,22.83534,75.36145
coffee,1.0,1.0,2.0,High,22.86345,75.42169
coffee,1.0,1.0,2.0,High,22.89157,75.48193
coffee,1.0,1.0,2.0,High,22.91968,75.54217
coffee,1.0,1.0,2.0,High,22.94779,75.60241
coffee,1.0,1.0,2.0,High,22.9759,75.66265
coffee,1.0,1.0,2.0,High,23.00402,75.72289
coffee,1.0,1.0,2.0,High,23.03213,75.78313
coffee,1.0,1.0,2.0,High,23.06024,75.84337
coffee,1.0,1.0,2.0,High,23.08835,75.90361
coffee,1.0,1.0,2.0,High,23.11647,75.96386
coffee,1.0,1.0,2.0,High,23.14458,76.0241
coffee,1.0,1.0,2.0,High,23.17269,76.08434
coffee,1.0,1.0,2.0,High,23.2008,76.14458
coffee,1.0,1.0,2.0,High,23.22892,76.20482
coffee,1.0,1.0,2.0,High,23.25703,76.26506
coffee,1.0,1.0,2.0,High,23.28514,76.3253
coffee,1.0,1.0,2.0,High,23.31325,76.38554
coffee,1.0,1.0,2.0,High,23.34137,76.44578
coffee,1.0,1.0,2.0,High,23.36948,76.50602
coffee,1.0,1.0,2.0,High,23.39759,76.56627
coffee,1.0,1.0,2.0,High,23.4257,76.62651
coffee,1.0,1.0,2.0,High,23.45382,76.68675
coffee,1.0,1.0,2.0,High,23.48193,76.74699
coffee,1.0,1.0,2.0,High,23.51004,76.80723
coffee,1.0,1.0,2.0,High,23.53815,76.86747
coffee,1.0,1.0,2.0,High,23.56627,76.92771
coffee,1.0,1.0,2.0,High,23.59438,76.98795
coffee,1.0,1.0,2.0,High,23.62249,77.04819
coffee,1.0,1.0,2.0,High,23.6506,77.10843
coffee,1.0,1.0,2.0,High,23.67871,77.16867
coffee,1.0,1.0,2.0,High,23.70683,77.22892
coffee,1.0,1.0,2.0,High,23.73494,77.28916
coffee,1.0,1.0,2.0,High,23.76305,77.3494
coffee,1.0,1.0,2.0,High,23.79116,77.40964
coffee,1.0,1.0,2.0,High,23.81928,77.46988
coffee,1.0,1.0,2.0,High,23.84739,77.53012
coffee,1.0,1.0,2.0,High,23.8755,77.59036
coffee,1.0,1.0,2.0,High,23.90361,77.6506
coffee,1.0,1.0,2.0,High,23.93173,77.71084
coffee,1.0,1.0,2.0,High,23.95984,77.77108
coffee,1.0,1.0,2.0,High,23.98795,77.83133
coffee,1.0,1.0,2.0,High,24.01606,77.89157
coffee,1.0,1.0,2.0,High,24.04418,77.95181
coffee,1.0,1.0,2.0,High,24.07229,78.01205
coffee,1.0,1.0,2.0,High,24.1004,78.07229
coffee,1.0,1.0,2.0,High,24.12851,78.13253
coffee,1.0,1.0,2.0,High,24.15663,78.19277
coffee,1.0,1.0,2.0,High,24.18474,78.25301
coffee,1.0,1.0,2.0,High,24.21285,78.31325
coffee,1.0,1.0,2.0,High,24.24096,78.37349
coffee,1.0,1.0,2.0,High,24.26908,78.43373
coffee,1.0,1.0,2.0,High,24.29719,78.49398
coffee,1.0,1.0,2.0,High,24.3253,78.55422
coffee,1.0,1.0,2.0,High,24.35341,78.61446
coffee,1.0,1.0,2.0,High,24.38153,78.6747
coffee,1.0,1.0,2.0,High,24.40964,78.73494
coffee,1.0,1.0,2.0,High,24.43775,78.79518
coffee,1.0,1.0,2.0,High,24.46586,78.85542
coffee,1.0,1.0,2.0,High,24.49398,78.91566
coffee,1.0,1.0,2.0,High,24.52209,78.9759
coffee,1.0,1.0,2.0,High,24.5502,79.03614
coffee,1.0,1.0,2.0,High,24.57831,79.09639
coffee,1.0,1.0,2.0,High,24.60643,79.15663
coffee,1.0,1.0,2.0,High,24.63454,79.21687
coffee,1.0,1.0,2.0,High,24.66265,79.27711
coffee,1.0,1.0,2.0,High,24.69076,79.33735
coffee,1.0,1.0,2.0,High,24.71888,79.39759
coffee,1.0,1.0,2.0,High,24.74699,79.45783
coffee,1.0,1.0,2.0,High,24.7751,79.51807
coffee,1.0,1.0,2.0,High,24.80321,79.57831
coffee,1.0,1.0,2.0,High,24.83133,79.63855
coffee,1.0,1.0,2.0,High,24.85944,79.6988
coffee,1.0,1.0,2.0,High,24.88755,79.75904
coffee,1.0,1.0,2.0,High,24.91566,79.81928
coffee,1.0,1.0,2.0,High,24.94378,79.87952
coffee,1.0,1.0,2.0,High,24.97189,79.93976
coffee,1.0,1.0,2.0,High,25.0,80.0
tea,1.0,1.0,2.0,High,20.0,55.0
tea,1.0,1.0,2.0,High,20.04016,55.04016
tea,1.0,1.0,2.0,High,20.08032,55.08032
tea,1.0,1.0,2.0,High,20.12048,55.12048
tea,1.0,1.0,2.0,High,20.16064,55.16064
tea,1.0,1.0,2.0,High,20.2008,55.2008
tea,1.0,1.0,2.0,High,20.24096,55.24096
tea,1.0,1.0,2.0,High,20.28112,55.28112
tea,1.0,1.0,2.0,High,20.32129,55.32129
tea,1.0,1.0,2.0,High,20.36145,55.36145
tea,1.0,1.0,2.0,High,20.40161,55.40161
tea,1.0,1.0,2.0,High,20.44177,55.44177
tea,1.0,1.0,2.0,High,20.48193,55.48193
tea,1.0,1.0,2.0,High,20.52209,55.52209
tea,1.0,1.0,2.0,High,20.56225,55.56225
tea,1.0,1.0,2.0,High,20.60241,55.60241
tea,1.0,1.0,2.0,High,20.64257,55.64257
tea,1.0,1.0,2.0,High,20.68273,55.68273
tea,1.0,1.0,2.0,High,20.72289,55.72289
tea,1.0,1.0,2.0,High,20.76305,55.76305
tea,1.0,1.0,2.0,High,20.80321,55.80321
tea,1.0,1.0,2.0,High,20.84337,55.84337
tea,1.0,1.0,2.0,High,20.88353,55.88353
tea,1.0,1.0,2.0,High,20.92369,55.92369
tea,1.0,1.0,2.0,High,20.96386,55.96386
tea,1.0,1.0,2.0,High,21.00402,56.00402
tea,1.0,1.0,2.0,High,21.04418,56.04418
tea,1.0,1.0,2.0,High,21.08434,56.08434
tea,1.0,1.0,2.0,High,21.1245,56.1245
tea,1.0,1.0,2.0,High,21.16466,56.16466
tea,1.0,1.0,2.0,High,21.20482,56.20482
tea,1.0,1.0,2.0,High,21.24498,56.24498
tea,1.0,1.0,2.0,High,21.28514,56.28514
tea,1.0,1.0,2.0,High,21.3253,56.3253
tea,1.0,1.0,2.0,High,21.36546,56.36546
tea,1.0,1.0,2.0,High,21.40562,56.40562
tea,1.0,1.0,2.0,High,21.44578,56.44578
tea,1.0,1.0,2.0,High,21.48594,56.48594
tea,1.0,1.0,2.0,High,21.5261,56.5261
tea,1.0,1.0,2.0,High,21.56627,56.56627
tea,1.0,1.0,2.0,High,21.60643,56.60643
tea,1.0,1.0,2.0,High,21.64659,56.64659
tea,1.0,1.0,2.0,High,21.68675,56.68675
tea,1.0,1.0,2.0,High,21.72691,56.72691
tea,1.0,1.0,2.0,High,21.76707,56.76707
tea,1.0,1.0,2.0,High,21.80723,56.80723
tea,1.0,1.0,2.0,High,21.84739,56.84739
tea,1.0,1.0,2.0,High,21.88755,56.88755
tea,1.0,1.0,2.0,High,21.92771,56.92771
tea,1.0,1.0,2.0,High,21.96787,56.96787
tea,1.0,1.0,2.0,High,22.00803,57.00803
tea,1.0,1.0,2.0,High,22.04819,57.04819
tea,1.0,1.0,2.0,High,22.08835,57.08835
tea,1.0,1.0,2.0,High,22.12851,57.12851
tea,1.0,1.0,2.0,High,22.16867,57.16867
tea,1.0,1.0,2.0,High,22.20884,57.20884
tea,1.0,1.0,2.0,High,22.249,57.249
tea,1.0,1.0,2.0,High,22.28916,57.28916
tea,1.0,1.0,2.0,High,22.32932,57.32932
tea,1.0,1.0,2.0,High,22.36948,57.36948
tea,1.0,1.0,2.0,High,22.40964,57.40964
tea,1.0,1.0,2.0,High,22.4498,57.4498
tea,1.0,1.0,2.0,High,22.48996,57.48996
tea,1.0,1.0,2.0,High,22.53012,57.53012
tea,1.0,1.0,2.0,High,22.57028,57.57028
tea,1.0,1.0,2.0,High,22.61044,57.61044
tea,1.0,1.0,2.0,High,22.6506,57.6506
tea,1.0,1.0,2.0,High,22.69076,57.69076
tea,1.0,1.0,2.0,High,22.73092,57.73092
tea,1.0,1.0,2.0,High,22.77108,57.77108
tea,1.0,1.0,2.0,High,22.81124,57.81124
tea,1.0,1.0,2.0,High,22.85141,57.85141
tea,1.0,1.0,2.0,High,22.89157,57.89157
tea,1.0,1.0,2.0,High,22.93173,57.93173
tea,1.0,1.0,2.0,High,22.97189,57.97189
tea,1.0,1.0,2.0,High,23.01205,58.01205
tea,1.0,1.0,2.0,High,23.05221,58.05221
